name,time,ID,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N3,N4,N5,N6,N7,N8,N9,host,topic
kamal,1643005564290569323,0859,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0859
kamal,1643005564295693843,0365,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0365
kamal,1643005564298838408,0410,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0410
kamal,1643005564300827927,0666,1,1,1,0.001732,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1b82b1eeefdf,0666
kamal,1643005564304265342,0160,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0160
kamal,1643005564315920815,0173,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0173
kamal,1643005564316871821,0693,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0693
kamal,1643005564320058344,0329,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0329
kamal,1643005564321803314,0553,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0553
kamal,1643005564322429556,0099,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0099
kamal,1643005564323816625,0427,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0427
kamal,1643005564324463729,0241,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0241
kamal,1643005564325244829,0593,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0593
kamal,1643005564326582177,0535,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0535
kamal,1643005564327231161,0199,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0199
kamal,1643005564328309775,0226,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0226
kamal,1643005564329253788,0689,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0689
kamal,1643005564330410821,0496,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0496
kamal,1643005564330817257,0029,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0029
kamal,1643005564331481515,0499,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0499
kamal,1643005564332303701,0026,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0026
kamal,1643005564333711546,0670,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0670
kamal,1643005564334366342,0339,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0339
kamal,1643005564337200489,0862,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0862
kamal,1643005564338761644,0150,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0150
kamal,1643005564340265520,0361,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0361
kamal,1643005564342311844,0137,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0137
kamal,1643005564343292360,0975,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0975
kamal,1643005564344367983,0409,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0409
kamal,1643005564346470786,0495,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0495
kamal,1643005564347192237,0554,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0554
kamal,1643005564348367231,0367,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0367
kamal,1643005564351262375,0156,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0156
kamal,1643005564355381474,0308,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0308
kamal,1643005564357469457,0900,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0900
kamal,1643005564359909853,0665,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0665
kamal,1643005564360832296,0207,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0207
kamal,1643005564364238618,0317,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0317
kamal,1643005564366523965,0879,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0879
kamal,1643005564367521411,0702,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0702
kamal,1643005564368494596,0785,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0785
kamal,1643005564371223619,0086,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0086
kamal,1643005564372285590,0377,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0377
kamal,1643005564373472344,0011,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0011
kamal,1643005564376700283,0277,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0277
kamal,1643005564378039777,0646,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0646
kamal,1643005564379271499,0679,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0679
kamal,1643005564379599429,0187,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0187
kamal,1643005564380329454,0036,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0036
kamal,1643005564383311151,0963,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0963
kamal,1643005564384640542,0874,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0874
kamal,1643005564386237749,0362,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0362
kamal,1643005564389033239,0273,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0273
kamal,1643005564390021333,0058,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0058
kamal,1643005564390439726,0052,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0052
kamal,1643005564391484462,0448,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0448
kamal,1643005564393210865,0676,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0676
kamal,1643005564395287135,0906,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0906
kamal,1643005564395961132,0845,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0845
kamal,1643005564396472253,0030,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0030
kamal,1643005564397556323,0247,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0247
kamal,1643005564400012595,0454,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0454
kamal,1643005564400877052,0573,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0573
kamal,1643005564401741843,0395,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0395
kamal,1643005564402424785,0847,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0847
kamal,1643005564403852921,0788,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0788
kamal,1643005564404412165,0907,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0907
kamal,1643005564407710716,0181,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0181
kamal,1643005564408284381,0781,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0781
kamal,1643005564410683852,0276,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0276
kamal,1643005564412311909,0198,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0198
kamal,1643005564416583294,0800,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0800
kamal,1643005564418019975,0460,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0460
kamal,1643005564418940412,0824,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0824
kamal,1643005564419324786,0667,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0667
kamal,1643005564420508744,0201,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0201
kamal,1643005564423482450,0618,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0618
kamal,1643005564425900353,0744,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0744
kamal,1643005564428396204,0142,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0142
kamal,1643005564431488938,0877,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0877
kamal,1643005564433388362,0126,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0126
kamal,1643005564436102503,0464,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0464
kamal,1643005564439005062,0585,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0585
kamal,1643005564440827192,0098,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0098
kamal,1643005564442318008,0775,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0775
kamal,1643005564443732520,0705,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0705
kamal,1643005564444282941,0696,2,2,2,0.006928,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1b82b1eeefdf,0696
kamal,1643005564445449515,0507,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0507
kamal,1643005564446681579,0396,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0396
kamal,1643005564450908300,0039,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0039
kamal,1643005564453440002,0534,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0534
kamal,1643005564454686077,0012,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0012
kamal,1643005564455388647,0259,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0259
kamal,1643005564456347050,0025,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0025
kamal,1643005564460064814,0833,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0833
kamal,1643005564460772764,0348,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0348
kamal,1643005564463740115,0346,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0346
kamal,1643005564465720766,0170,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0170
kamal,1643005564466273776,0802,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0802
kamal,1643005564467279198,0703,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0703
kamal,1643005564469526657,0578,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0578
kamal,1643005564474466462,0380,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0380
kamal,1643005564475566863,0903,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0903
kamal,1643005564476951809,0003,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0003
kamal,1643005564477886626,0214,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0214
kamal,1643005564478227129,0416,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0416
kamal,1643005564479054945,0841,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0841
kamal,1643005564479428149,0176,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0176
kamal,1643005564480469302,0602,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0602
kamal,1643005564481554586,0743,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0743
kamal,1643005564484708824,0569,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0569
kamal,1643005564490159543,0466,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0466
kamal,1643005564490636461,0368,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0368
kamal,1643005564491706784,0766,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0766
kamal,1643005564492183080,0558,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0558
kamal,1643005564493441154,0822,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0822
kamal,1643005564494474939,0200,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0200
kamal,1643005564494809741,0008,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0008
kamal,1643005564495350828,0767,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0767
kamal,1643005564499740804,0526,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0526
kamal,1643005564501835750,0261,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0261
kamal,1643005564502813334,0437,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0437
kamal,1643005564503704185,0636,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0636
kamal,1643005564504477693,0506,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0506
kamal,1643005564505171874,0262,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0262
kamal,1643005564506534121,0447,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0447
kamal,1643005564507647709,0431,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0431
kamal,1643005564508354683,0753,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0753
kamal,1643005564508653599,0511,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0511
kamal,1643005564509387666,0180,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0180
kamal,1643005564511385848,0708,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0708
kamal,1643005564512364871,0500,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0500
kamal,1643005564514724619,0782,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0782
kamal,1643005564515308623,0931,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0931
kamal,1643005564515720253,0123,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0123
kamal,1643005564516744538,0658,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0658
kamal,1643005564517384713,0175,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0175
kamal,1643005564519602312,0204,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0204
kamal,1643005564520795284,0876,3,3,3,0.015588,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,1b82b1eeefdf,0876
kamal,1643005564521390246,0159,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0159
kamal,1643005564525710055,0219,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0219
kamal,1643005564526047233,0119,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0119
kamal,1643005564526741518,0502,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0502
kamal,1643005564528326815,0296,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0296
kamal,1643005564530322333,0811,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0811
kamal,1643005564531393134,0172,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0172
kamal,1643005564533246843,0902,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0902
kamal,1643005564534051726,0358,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0358
kamal,1643005564535616081,0582,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0582
kamal,1643005564536650422,0917,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0917
kamal,1643005564537652604,0424,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0424
kamal,1643005564538223990,0537,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0537
kamal,1643005564539315111,0345,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0345
kamal,1643005564540472860,0105,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0105
kamal,1643005564541802601,0443,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0443
kamal,1643005564542980583,0405,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0405
kamal,1643005564544380020,0374,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0374
kamal,1643005564545289124,0737,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0737
kamal,1643005564548253476,0442,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0442
kamal,1643005564549532701,0041,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0041
kamal,1643005564550278975,0760,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0760
kamal,1643005564552931064,0556,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0556
kamal,1643005564553972158,0465,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0465
kamal,1643005564555895780,0239,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0239
kamal,1643005564557782285,0627,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0627
kamal,1643005564560223350,0224,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0224
kamal,1643005564565528010,0197,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0197
kamal,1643005564566477944,0792,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0792
kamal,1643005564569108946,0832,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0832
kamal,1643005564569446444,0378,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0378
kamal,1643005564570224735,0376,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0376
kamal,1643005564572220441,0659,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0659
kamal,1643005564573882683,0714,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0714
kamal,1643005564575903801,0718,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0718
kamal,1643005564576579214,0332,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0332
kamal,1643005564577467204,0986,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0986
kamal,1643005564578679306,0101,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0101
kamal,1643005564579225312,0635,6,6,6,0.062352,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,1b82b1eeefdf,0635
kamal,1643005564582020911,0755,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0755
kamal,1643005564583359128,0355,9,9,9,0.140292,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,1b82b1eeefdf,0355
kamal,1643005564584825982,0820,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0820
kamal,1643005564589462252,0383,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0383
kamal,1643005564591432783,0125,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0125
kamal,1643005564596746337,0292,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0292
kamal,1643005564597961917,0726,4,4,4,0.027712,0,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,1b82b1eeefdf,0726
kamal,1643005564599724572,0508,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0508
kamal,1643005564600642595,0192,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0192
kamal,1643005564601497868,0989,8,8,8,0.110848,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,1b82b1eeefdf,0989
kamal,1643005564605363294,0583,5,5,5,0.0433,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,1b82b1eeefdf,0583
kamal,1643005564606305690,0018,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0018
kamal,1643005564606909201,0359,7,7,7,0.08486800000000001,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,1b82b1eeefdf,0359
